MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
366972020,2021-07-25T04:16:50,46.50308,-84.35112,0.0,103.6,86.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T04:20:00,46.50308,-84.35113,0.0,38.9,86.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:53:00,46.0957,-84.0165,11.2,185.4,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T04:22:20,46.50309,-84.35113,0.0,240.9,86.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:03:11,46.20585,-84.14228,8.7,128.0,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T07:41:50,46.23842,-84.17682,6.8,168.3,168.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:05:21,46.20252,-84.13614,9.2,128.6,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T07:42:59,46.23627,-84.17619,6.8,167.9,168.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:58:33,46.0784,-84.0188,11.2,183.1,183.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T07:22:19,46.27131,-84.19689,6.2,143.6,143.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:01:13,46.07037,-84.01599,11.1,150.8,150.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:56:20,46.08534,-84.01796,11.2,185.0,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T04:29:01,46.50308,-84.35116,0.0,84.3,86.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T07:23:29,46.26967,-84.19516,6.3,143.1,143.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T07:44:10,46.23408,-84.17549,6.8,167.4,168.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:59:36,46.07512,-84.0184,11.2,169.3,169.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:04:29,46.06527,-84.00477,10.7,115.9,115.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:09:59,46.1946,-84.12174,10.4,128.6,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:11:10,46.1924,-84.11777,10.6,128.6,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:49:40,46.10601,-84.01509,11.1,185.2,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T07:47:41,46.22761,-84.17343,6.7,167.4,168.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:54:10,46.09202,-84.01703,11.2,185.6,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:02:14,46.06828,-84.01302,10.4,125.3,123.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:23:39,46.16791,-84.07387,11.3,128.8,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:17:10,46.04796,-83.95235,11.8,115.1,115.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T07:36:10,46.24914,-84.17999,6.8,168.4,169.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:19:30,46.0447,-83.94236,11.8,115.0,114.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T07:38:30,46.24475,-84.17869,7.0,168.2,168.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T07:40:40,46.24061,-84.17748,6.9,168.1,168.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:22:49,46.03852,-83.93002,11.2,140.8,142.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:10:09,46.05759,-83.98183,11.5,115.4,115.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:04:19,46.20408,-84.13902,9.0,127.8,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:18:20,46.04633,-83.94736,11.8,115.1,115.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:23:59,46.03568,-83.9268,11.1,141.7,141.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:27:39,46.02673,-83.91677,11.1,142.4,142.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:31:10,46.01808,-83.90714,11.0,142.0,141.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:13:20,46.18833,-84.11046,11.0,128.8,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T07:50:55,46.22209,-84.17057,6.6,144.5,147.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T07:52:00,46.22053,-84.16845,6.6,132.2,134.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:39:41,46.13637,-84.0179,11.2,142.8,141.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:17:51,46.17952,-84.09466,11.5,128.8,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T07:54:03,46.21802,-84.16433,6.9,130.9,131.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:20:10,46.1748,-84.08621,11.4,128.6,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:25:09,46.03279,-83.92355,11.1,142.0,142.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:22:30,46.17018,-84.07794,11.3,128.7,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:37:54,46.00078,-83.89115,11.1,170.5,171.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T07:59:33,46.21097,-84.15169,7.7,128.4,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:51:59,46.0988,-84.01608,11.2,185.3,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:27:00,46.16137,-84.06202,11.2,128.3,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:44:49,45.97908,-83.89094,11.5,185.1,185.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:29:21,46.1568,-84.05369,11.3,128.0,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:32:19,46.01535,-83.90408,11.0,142.1,141.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:51:50,45.9566,-83.89369,11.6,184.8,185.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:52:59,45.95289,-83.89414,11.6,184.7,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:33:59,46.14779,-84.0373,11.2,128.7,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:35:09,46.14552,-84.03322,11.1,128.7,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:36:20,46.14322,-84.02912,11.1,128.8,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:35:47,46.00688,-83.89465,11.2,143.6,143.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:40:10,45.99377,-83.89021,11.3,175.3,175.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:59:20,45.93712,-83.9063,10.3,250.2,251.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T04:52:30,46.50264,-84.34023,2.2,103.5,100.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:43:39,45.98279,-83.89047,11.4,184.9,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:15:40,46.1838,-84.10232,11.2,128.7,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T04:54:39,46.50221,-84.33827,2.4,110.9,108.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:44:01,46.12344,-84.01422,11.1,178.5,178.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:02:19,45.93438,-83.91848,11.0,252.4,251.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:58:16,45.93825,-83.90219,10.4,241.5,243.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:03:29,45.93339,-83.92346,11.2,255.3,255.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:05:51,45.93149,-83.9338,11.4,254.3,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:08:09,45.92948,-83.94398,11.6,253.9,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:11:19,46.05597,-83.97691,11.5,115.2,115.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:04:40,45.93246,-83.9286,11.3,255.3,255.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:10:29,45.92738,-83.95448,11.7,253.9,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T05:04:31,46.49955,-84.32828,2.9,110.1,111.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:09:20,45.92842,-83.94925,11.6,253.7,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:15:00,45.92341,-83.9748,11.8,254.5,254.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:12:49,45.92534,-83.96501,11.7,254.0,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:01:09,45.93545,-83.91369,10.8,252.2,251.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:55:19,46.08851,-84.01754,11.2,185.5,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:57:31,46.08164,-84.01844,11.3,185.1,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:21:59,45.91712,-84.0064,11.8,253.6,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:28:10,46.1591,-84.0579,11.2,128.2,128.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:25:20,45.91414,-84.0216,11.8,254.2,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:20:49,45.9182,-84.00112,11.8,253.9,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:23:00,45.91621,-84.011,11.8,254.5,254.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:29:50,45.91003,-84.04205,11.8,254.3,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:30:59,45.90897,-84.04727,11.8,253.8,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:28:41,45.91107,-84.03682,11.8,253.6,252.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T05:18:05,46.49028,-84.30332,6.5,151.0,150.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:26:29,45.91309,-84.02684,11.8,254.2,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:34:40,46.00963,-83.8977,11.2,142.0,142.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:33:20,45.90676,-84.05792,11.8,253.6,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:27:39,45.91203,-84.03213,11.8,254.1,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:39:00,45.99741,-83.89065,11.1,174.9,175.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:32:10,45.90786,-84.05263,11.8,253.1,252.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:40:43,46.13347,-84.01573,11.1,158.4,158.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:19:39,45.91925,-83.99585,11.8,253.9,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:41:47,46.13031,-84.01464,11.1,172.4,173.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:42:50,46.12709,-84.01437,11.0,177.9,178.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:42:39,45.89833,-84.10018,11.8,254.6,254.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:45:10,46.11989,-84.0141,11.1,178.6,178.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:24:10,45.91517,-84.01632,11.8,254.7,254.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:47:29,46.1127,-84.01418,11.1,185.7,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:26:21,46.02992,-83.92031,11.1,142.1,142.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:45:00,45.8962,-84.11079,11.8,253.9,254.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:53:09,45.8902,-84.14776,11.6,262.7,263.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T08:50:51,46.10236,-84.01561,11.1,185.3,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:56:29,45.88884,-84.16316,11.6,262.3,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:38:00,45.90249,-84.07911,11.8,253.8,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T05:31:41,46.46588,-84.2854,7.6,152.8,153.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:02:19,45.8863,-84.18993,11.6,262.5,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:41:20,45.9901,-83.88981,11.4,176.4,176.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:41:30,45.89936,-84.09497,11.8,254.1,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:03:20,46.06676,-84.0091,10.2,117.1,115.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:42:29,45.98647,-83.89001,11.3,184.4,185.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:01:09,45.88678,-84.18458,11.6,262.5,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:45:59,45.97535,-83.89138,11.5,184.8,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:05:40,46.06371,-84.00013,11.0,115.6,115.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:04:29,45.88544,-84.19987,11.6,262.8,263.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:47:10,45.97157,-83.89185,11.5,184.8,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:09:09,45.88349,-84.22131,11.6,262.7,263.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:50:39,45.96041,-83.89323,11.5,184.7,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:50:50,45.89115,-84.13711,11.6,260.6,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:13:59,45.9243,-83.97027,11.7,254.1,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:11:30,45.88251,-84.23208,11.6,262.3,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:54:19,45.88974,-84.15323,11.6,262.6,263.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:13:50,45.88151,-84.24278,11.6,262.6,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:14:49,46.05121,-83.96234,11.6,114.9,115.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:57:40,45.88832,-84.16858,11.6,262.2,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:20:49,45.87865,-84.27474,11.5,261.7,261.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:19:40,45.87917,-84.26948,11.5,262.6,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:23:10,45.8777,-84.28547,11.5,262.5,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:21:43,46.04113,-83.93331,11.6,131.5,132.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:24:19,45.8772,-84.29079,11.5,262.3,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:27:49,45.87575,-84.30672,11.6,262.4,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:30:00,46.02097,-83.91035,11.1,142.1,141.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:28:50,45.8753,-84.31145,11.6,262.3,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:33:29,46.01252,-83.90094,11.0,141.9,141.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:14:59,45.88102,-84.24812,11.6,262.5,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:40:19,45.9004,-84.08961,11.8,254.6,254.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:11:39,45.92638,-83.95966,11.7,254.3,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:36:50,46.00398,-83.89239,11.2,156.5,157.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:43:49,45.86915,-84.38031,11.7,262.2,261.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:52:00,45.89065,-84.14249,11.6,263.5,264.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:47:21,45.86773,-84.39665,11.7,262.8,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T05:54:10,46.42491,-84.25107,7.3,159.3,159.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:48:20,45.96783,-83.89231,11.5,184.9,184.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:53:10,45.8653,-84.42351,11.7,262.6,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:58:49,45.88779,-84.17387,11.6,261.7,261.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:38:00,45.87156,-84.35349,11.6,262.2,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:54:10,45.94904,-83.8946,11.6,184.8,185.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:56:39,45.86389,-84.43956,11.6,262.6,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:58:59,45.8629,-84.45037,11.6,262.5,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:05:40,45.88495,-84.20531,11.6,262.5,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:06:49,45.88446,-84.21059,11.6,262.4,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T12:01:19,45.86194,-84.46099,11.6,262.3,261.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:44:59,45.86865,-84.38579,11.7,262.5,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T09:57:14,45.94004,-83.89869,10.8,221.7,224.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T12:03:40,45.8609,-84.47175,11.6,262.2,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T12:04:49,45.86039,-84.47701,11.6,262.4,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T12:05:51,45.85998,-84.48175,11.6,262.6,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T12:08:09,45.85908,-84.4923,11.6,263.0,263.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T12:07:01,45.85952,-84.48711,11.6,263.3,263.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:54:20,45.86483,-84.42889,11.6,262.8,262.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T10:35:41,45.90462,-84.0686,11.8,254.0,253.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T11:17:10,45.88014,-84.25804,11.6,263.2,263.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-25T06:13:49,46.38761,-84.23152,7.1,158.7,159.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
